"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FITB","Fifth Third Bancorp","18.981","16601631525.225","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FNGN","Financial Engines, Inc.","49.11","2401751806.05","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","21.45","295896014.7","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FAC","First Acceptance Corporation","1.65","67559335.8","n/a","1993","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","22.33","2415675924.2","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","15.57","306251032.14","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","17.65","188104592.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","7.98","1645699280.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","4.76","412649916.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","31.98","125321880.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCVA","First Capital Bancorp, Inc. (VA)","3.39","41726787.93","n/a","2007","Finance","Major Banks","http://www.nasdaq.com/symbol/fcva",
"FCAP","First Capital, Inc.","20","55699940","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCZA","First Citizens Banc Corp.","7.1","54726210.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcza",
"FCNCA","First Citizens BancShares, Inc.","200.32","1926866261.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCLF","First Clover Leaf Financial Corp.","8.34","60958352.7","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fclf",
"FCF","First Commonwealth Financial Corporation","7.88","771443726","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bancshares, Inc.","16.55","330755258.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","9.8599","52163327.6748","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","14.82","251706466.44","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","26.08","254888472.48","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBH","First Federal Bancshares of Arkansas, Inc.","9.7","193006749.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffbh",
"FFNM","First Federal of Northern Michigan Bancorp, Inc.","4.2","12113005.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnm",
"FFBC","First Financial Bancorp.","15.69","907703999.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","5.48","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","60.04","1893232374.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","32.65","434489809.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFCH","First Financial Holdings, Inc.","23.16","383425681.08","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffch",
"FFNW","First Financial Northwest, Inc.","10.88","204600227.84","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw",
"FFKY","First Financial Service Corporation","3.61","17291762.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffky",
"FHN","First Horizon National Corporation","12.14","2928469545.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","23.5","66156565.5","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/inbk",
"FIBK","First Interstate BancSystem, Inc.","21.62","942955046.04","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FMFC","First M & F Corporation","16.82","161599209.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmfc",
"FMD","First Marblehead Corporation (The)","1.57","174989081.98","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fmd",
"FRME","First Merchants Corporation","18.35","528141607.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBI","First Midwest Bancorp, Inc.","14.57","1093788185.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"NBCB","First NBC Bank Holding Company","26.24","468638318.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbcb",
"FNFG","First Niagara Financial Group Inc.","9.92","3511175240.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"BANC","First PacTrust Bancorp, Inc.","13.72","194718026.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANCL","First PacTrust Bancorp, Inc.","25.4699","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancl",
"BANCP","First PacTrust Bancorp, Inc.","25.6","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancp",
"FSFG","First Savings Financial Group, Inc.","23.94","55488491.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSGI","First Security Group, Inc.","2.45","152949499.15","n/a","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/fsgi",
"FSBK","First South Bancorp Inc","6.5499","63869849.9229","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FUNC","First United Corporation","7.77","48168428.91","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FWV","First West Virginia Bancorp, Inc.","17.55","30339211.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fwv",
"FBMI","Firstbank Corporation","13.76","110716565.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbmi",
"FMER","FirstMerit Corporation","20.85","3455639739.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer",
"FSRV","FirstService Corporation","32","1021804384","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsrv",
"FBC","Flagstar Bancorp, Inc.","14.6","818176510.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"FFIC","Flushing Financial Corporation","17.68","545165787.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FOR","Forestar Group Inc","22.06","764381669.26","n/a","1987","Finance","Real Estate","http://www.nasdaq.com/symbol/for",
"FRF","Fortegra Financial Corporation","7.1","140811239.9","n/a","1986","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/frf",
"FIG","Fortress Investment Group LLC","7.14","3471580197.96","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FXCB","Fox Chase Bancorp, Inc.","17.37","211578272.64","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fxcb",
"FRNK","Franklin Financial Corporation","18.63","235990681.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/frnk",
"BEN","Franklin Resources, Inc.","143.49","30507317353.38","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ben",
"FSBW","FS Bancorp, Inc.","17.15","55568143.75","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FULT","Fulton Financial Corporation","12.01","2343727480","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FXCM","FXCM Inc.","15.93","590487457.41","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fxcm",
"GCAP","GAIN Capital Holdings, Inc.","6.19","220881564.47","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","53.8","1380797659.2","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GZT","Gazit-Globe Ltd.","13.45","2364306716.7","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GEH","General Electric Capital Corporation","23.12","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geh",
"GEK","General Electric Capital Corporation","22.05","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gek",
"GEB","General Electric Company","23.04","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geb",
"GNW","Genworth Financial Inc","12.74","6281994424.16","n/a","2004","Finance","Life Insurance","http://www.nasdaq.com/symbol/gnw",
"GTWN","Georgetown Bancorp, Inc.","13.85","26740388.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GABC","German American Bancorp, Inc.","24.49","310186078.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GTY","Getty Realty Corporation","21.11","705008136.8","n/a","1971","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GFIG","GFI Group Inc.","4.23","508226589.9","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gfig",
"GBCI","Glacier Bancorp, Inc.","22.94","1652253500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
"GLCH","Gleacher & Company, Inc.","13.75","84549327.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/glch",
"GLBZ","Glen Burnie Bancorp","12.206","33448333.714","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GCA","Global Cash Access Holdings, Inc.","6.6","437035599","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gca",
"GBLI","Global Indemnity plc","25.37","715925721.34","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GJM","GMAC LLC","24.98","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjm",
"GKM","GMAC LLC","24.92","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gkm",
"GMA","GMAC LLC","25.18","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gma",
"GOM","GMAC LLC","25.07","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gom",
"GS","Goldman Sachs Group, Inc. (The)","160.11","73411280380.8","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gs",
"GSF","Goldman Sachs Group, Inc. (The)","25.32","2477938027.32","n/a","1988","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gsf",
"GSJ","Goldman Sachs Group, Inc. (The)","25.76","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gsj",
"TFG","Goldman Sachs Group, Inc. (The)","25.7201","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tfg",
"GOV","Government Properties Income Trust","26.03","1422906991.54","n/a","1987","Finance","Real Estate","http://www.nasdaq.com/symbol/gov",
"IRE","Governor and Company of the Bank of Ireland (The)","9.04","6809946319.84","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ire",
"GSBC","Great Southern Bancorp, Inc.","29.04","395500377.36","n/a","1989","Finance","Major Banks","http://www.nasdaq.com/symbol/gsbc",
"GDOT","Green Dot Corporation","19.87","718084075.96","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gdot",
"GCBC","Greene County Bancorp, Inc.","21.4","89722795.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/gcbc",
"GHL","Greenhill & Co., Inc.","46.55","1312126542.3","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ghl",
"GLRE","Greenlight Reinsurance, Ltd.","25.82","950757569.68","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/glre",
"GRIF","Griffin Land & Nurseries, Inc.","31.51","161948480.9","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/grif",
"GGAL","Grupo Financiero Galicia S.A.","5.22","119923418.7","22973835","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ggal",
"BSMX","Grupo Financiero Santander Mexico S.A. B. de C.V.","13.21","17929655352.22","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsmx",
"GBNK","Guaranty Bancorp","12.77","260046568.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbnk",
"GFED","Guaranty Federal Bancshares, Inc.","10.5","28680949.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gfed",
"HALL","Hallmark Financial Services, Inc.","9.51","183195476.07","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hall",
"HBK","Hamilton Bancorp, Inc.","13.98","51767940","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbk",
"HBNK","Hampden Bancorp, Inc.","15.96","92345916.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbnk",
"HMPR","Hampton Roads Bankshares Inc","1.64","279234846","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hmpr",
"HBHC","Hancock Holding Company","31.66","2687435956.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbhc",
"HAFC","Hanmi Financial Corporation","17.5","553052902.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hafc",
"TINY","Harris & Harris Group, Inc.","3.1","96462331.1","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/tiny",
"HGH","Hartford Financial Services Group, Inc. (The)","28.93","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","32.21","14684175284.68","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hig",
"HWBK","Hawthorn Bancshares, Inc.","12.39","62354880.42","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hwbk",
"HCC","HCC Insurance Holdings, Inc.","45.46","4564184000","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hcc",
"HCI","HCI Group, Inc.","32.35","352806447.3","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hci",
"HCIIP","HCI Group, Inc.","30.95","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hciip",
"HCJ","HCI Group, Inc.","26.23","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hcj",
"HDB","HDFC Bank Limited","37.37","29418887718.02","n/a","2001","Finance","Commercial Banks","http://www.nasdaq.com/symbol/hdb",
"HIIQ","Health Insurance Innovations, Inc.","9.7","134459789.8","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/hiiq",
"HCSG","Healthcare Services Group, Inc.","25.06","1714705440","n/a","1983","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/hcsg",
"HTLF","Heartland Financial USA, Inc.","28.12","475718412.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htlf",
"HTBK","Heritage Commerce Corp","7.24","190653584.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/htbk",
"HFWA","Heritage Financial Corporation","15.78","239062739.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hfwa",
"HBOS","Heritage Financial Group","16.4","129252664","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbos",
"HEOP","Heritage Oaks Bancorp","6.69","169485476.88","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/heop",
"HFFC","HF Financial Corp.","13.48","95101669.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hffc",
"HTWO","HF2 Financial Management Inc.","10.17","241966165.5","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/htwo",
"HTH","Hilltop Holdings Inc.","17.37","1458313461.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hth",
"HMNF","HMN Financial, Inc.","6.39","28155899.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hmnf",
"HBCP","Home Bancorp, Inc.","18.58","137069899.56","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbcp",
"HOMB","Home BancShares, Inc.","26.73","1503081360","n/a","2006","Finance","Major Banks","http://www.nasdaq.com/symbol/homb",
"HOME","Home Federal Bancorp, Inc.","13.98","202602186.24","n/a","1979","Finance","Savings Institutions","http://www.nasdaq.com/symbol/home",
"HFBL","Home Federal Bancorp, Inc. of Louisiana","17.5","41159125","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hfbl",
"HLSS","Home Loan Servicing Solutions, Ltd.","24.39","1732099044.69","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hlss",
"HMST","HomeStreet, Inc.","22.14","318815822.88","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hmst",
"HTBI","HomeTrust Bancshares, Inc.","16.6","345693340","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/htbi",
"HFBC","HopFed Bancorp, Inc.","10.81","81107851.59","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hfbc",
"HMN","Horace Mann Educators Corporation","26.23","1041017971.18","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hmn",
"HBNC","Horizon Bancorp (IN)","21.23","184568121.43","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbnc",
"HBMD","Howard Bancorp, Inc.","7.32","29576247.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbmd",
"HBC","HSBC Holdings plc","54.87","197583609240.51","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbc",
"HCS","HSBC Holdings plc","25.5801","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hcs",
"HBA^D","HSBC USA, Inc.","25","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hba^d",
"HBA^F","HSBC USA, Inc.","21.81","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hba^f",
"HCBK","Hudson City Bancorp, Inc.","9.73","5141518524.1","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hcbk",
"HPP","Hudson Pacific Properties, Inc.","21.61","1225276972.96","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/hpp",
"HVB","Hudson Valley Holding Corp.","18.46","366959565.18","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hvb",
"HBAN","Huntington Bancshares Incorporated","8.33","6986854031.71","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hban",
"HBANP","Huntington Bancshares Incorporated","1225.1","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbanp",
"HPAC","Hyde Park Acquisition Corp. II","10.355","104261906.25","n/a","1998","Finance","Business Services","http://www.nasdaq.com/symbol/hpac",
"IBKC","IBERIABANK Corporation","55.52","1648443209.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibkc",
"IBN","ICICI Bank Limited","38.4","22143418214.4","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ibn",
"IROQ","IF Bancorp, Inc.","15.15","69245983.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/iroq",
"CTC","IFM Investments Limited","2.39","35483969.11","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/ctc",
"IFT","Imperial Holdings, Inc.","7","148539160","n/a","1992","Finance","Life Insurance","http://www.nasdaq.com/symbol/ift",
"IHC","Independence Holding Company","13.12","234234561.28","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ihc",
"INDB","Independent Bank Corp.","36.13","826729514.27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","7.38","69961315.14","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","31.68","382125015.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"INXB","Infinity Cross Border Acquisition Corporation","7.84","56350000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxb",
"INXBU","Infinity Cross Border Acquisition Corporation","8.3","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxbu",
"INXBW","Infinity Cross Border Acquisition Corporation","0.59","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/inxbw",
"IPCC","Infinity Property and Casualty Corporation","64.58","744126731.06","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"IDG","ING Group, N.V.","24.96","0","n/a","1997","Finance","Life Insurance","http://www.nasdaq.com/symbol/idg",
"IGK","ING Group, N.V.","25.51","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/igk",
"IND","ING Group, N.V.","24.76","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ind",
"ING","ING Group, N.V.","9.65","36969150000","n/a","1997","Finance","Life Insurance","http://www.nasdaq.com/symbol/ing",
"INZ","ING Group, N.V.","25","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/inz",
"ISF","ING Group, N.V.","23.79","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/isf",
"ISG","ING Group, N.V.","23.45","0","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/isg",
"ISP","ING Group, N.V.","23.66","0","n/a","1991","Finance","Life Insurance","http://www.nasdaq.com/symbol/isp",
"VOYA","ING U.S. Inc.","29.02","7567523054.6","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/voya",
"IFMI","Institutional Financial Markets, Inc.","2.58","31571728.32","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ifmi",
"IBKR","Interactive Brokers Group, Inc.","16.75","795711865.5","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ibkr",
"ICE","IntercontinentalExchange, Inc.","180.67","13147464482.67","n/a","1988","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ice",
"IMCB","Intermountain Community Bancorp","13.85","89239621.9","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/imcb",
"IBOC","International Bancshares Corporation","24.26","1630019817.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"IILG","Interval Leisure Group, Inc.","21.69","1243012949.28","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/iilg",
"IBCA","Intervest Bancshares Corp.","7.17","157179227.13","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibca",
"INTL","INTL FCStone Inc.","18.16","348475454.32","n/a","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/intl",
"IVZ","Invesco Plc","31.75","14117541361","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ivz",
"ITG","Investment Technology Group, Inc.","14.95","556337429.7","n/a","1985","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/itg",
"ISBC","Investors Bancorp, Inc.","22.15","2477526650.85","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/isbc",
"ICH","Investors Capital Holdings, Ltd.","4.95","35152063.65","n/a","1997","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ich",
"ITIC","Investors Title Company","72.58","148360487.68","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"ITUB","Itau Unibanco Banco Holding SA","12.06","60003654552.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/itub",
"JPM","J P Morgan Chase & Co","54.97","207768791149.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jpm",
"JXSB","Jacksonville Bancorp Inc.","19.68","37392098.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb",
"JAXB","Jacksonville Bancorp, Inc.","0.49","51886531.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jaxb",
"JNS","Janus Capital Group, Inc","9.47","1797983452.19","n/a","1993","Finance","Investment Managers","http://www.nasdaq.com/symbol/jns",
"JFBI","Jefferson Bancshares, Inc.","5.68","37499456.56","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jfbi",
"JMP","JMP Group Inc","7.07","161054967.64","n/a","2007","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group Inc","24.6","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jmpb",
"JLL","Jones Lang LaSalle Incorporated","94.73","4177253866.6","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll",
"KCLI","Kansas City Life Insurance Company","40.17","442798569.72","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/kcli",
"KB","KB Financial Group Inc","31.76","12270529769.68","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/kb",
"KCG","KCG Holdings, Inc.","11.28","1327656000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/kcg",
"KRNY","Kearny Financial","10.52","700437800.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny",
"KMPR","Kemper Corporation","35.97","2087745165.33","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpr",
"KW","Kennedy-Wilson Holdings Inc.","17.76","1316328540.48","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kw",
"KWN","Kennedy-Wilson Holdings Inc.","25.4964","0","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/kwn",
"KFFB","Kentucky First Federal Bancorp","8.196","69905257.632","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KEY","KeyCorp","11.79","10852816684.59","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/key",
"KINS","Kingstone Companies, Inc","5.128","19696237.76","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KFS","Kingsway Financial Services, Inc.","3.81","50097579.51","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kfs",
"KKR","KKR & Co. L.P.","20.46","5400293748.96","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/kkr",
"KFH","KKR Financial Holdings LLC","28.04","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfh",
"KFI","KKR Financial Holdings LLC","26.7","0","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kfi",
