"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AVHI","A V Homes, Inc.","16.68","213293448.36","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/avhi",
"AAON","AAON, Inc.","25.64","941891322.84","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aaon",
"AIR","AAR Corp.","24.6","977441517","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/air",
"ABAX","ABAXIS, Inc.","50.56","1126628480","n/a","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/abax",
"AXDX","Accelerate Diagnostics, Inc.","8.3","322415234.7","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/axdx",
"ACW","Accuride Corporation New","5.49","260640879.3","n/a","2005","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/acw",
"ACU","Acme United Corporation.","13.1","41202146.2","n/a","1988","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acu",
"AEIS","Advanced Energy Industries, Inc.","22.07","866407463.36","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aeis",
"AEHR","Aehr Test Systems","1.97","20726344.39","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/aehr",
"AEPI","AEP Industries Inc.","76.76","429646138.16","n/a","1986","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/aepi",
"AVAV","AeroVironment, Inc.","20.58","465402602.7","n/a","2007","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/avav",
"ATRM","Aetrium Incorporated","0.49","5282910.99","n/a","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/atrm",
"AFFX","Affymetrix, Inc.","5.17","367578500.52","n/a","1996","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/affx",
"AGCO","AGCO Corporation","54.33","5287048702.95","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/agco",
"A","Agilent Technologies, Inc.","45.75","15759778326.75","n/a","1999","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/a",
"AIRI","Air Industries Group, Inc.","6.2","35408776.6","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/airi",
"ARG","Airgas, Inc.","100.29","7355043047.79","n/a","1971","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/arg",
"ALG","Alamo Group, Inc.","43.6","526416764.4","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/alg",
"AA","Alcoa Inc.","8.1","8662115902.5","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/aa",
"AA^","Alcoa Inc.","90","0","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/aa^",
"ATK","Alliant Techsystems Inc.","88.37","2845643727.16","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atk",
"AMOT","Allied Motion Technologies, Inc.","7.04","62298670.72","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/amot",
"ALSN","Allison Transmission Holdings, Inc.","24.5","4550077353.5","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alsn",
"AIMC","Altra Holdings, Inc.","29.93","808110987.69","n/a","2006","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aimc",
"AWC","Alumina Ltd","3.89","2373090788.94","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/awc",
"AXL","American Axle & Manufacturing Holdings, Inc.","19.62","1468352304.54","n/a","1999","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/axl",
"ARII","American Railcar Industries, Inc.","32.05","684341118.85","n/a","2006","Capital Goods","Railroads","http://www.nasdaq.com/symbol/arii",
"AP","Ampco-Pittsburgh Corporation","19.83","205394103.18","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ap",
"APH","Amphenol Corporation","85.38","13645560865.32","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/aph",
"ALOG","Analogic Corporation","71.44","875146858.24","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/alog",
"APOG","Apogee Enterprises, Inc.","26.95","774507991.95","n/a","1971","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/apog",
"ACAT","Arctic Cat Inc.","49.96","660055982.44","n/a","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","7.57","30575623.64","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"ASTE","Astec Industries, Inc.","36.98","845054312.84","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"ATRO","Astronics Corporation","42.43","615588144.89","n/a","1972","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","0.67","13056107.09","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ALV","Autoliv, Inc.","81.8","7823169504.2","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alv",
"AVX","AVX Corporation","12.94","2181756088.74","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/avx",
"BMI","Badger Meter, Inc.","47.08","676225858.88","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bmi",
"BBDO","Banco Bradesco Sa","13.64","52074371628.84","n/a","n/a","Capital Goods","Miscellaneous","http://www.nasdaq.com/symbol/bbdo",
"B","Barnes Group, Inc.","32.82","1763928918.18","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/b",
"BZH","Beazer Homes USA, Inc.","18.78","471187814.94","n/a","1994","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/bzh",
"BZT","Beazer Homes USA, Inc.","30.3","0","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/bzt",
"BZU","Beazer Homes USA, Inc.","21","0","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/bzu",
"BELFA","Bel Fuse Inc.","13.96","158670602.44","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","14.01","159238906.89","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfb",
"BIO","Bio-Rad Laboratories, Inc.","119.7","3414794418","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/bio",
"BIO/B","Bio-Rad Laboratories, Inc.","119.15","0","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/bio/b",
"BLT","Blount International, Inc.","12.44","612291326.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/blt",
"BXC","BlueLinx Holdings Inc.","2.09","181131463.48","n/a","2004","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/bxc",
"BA","Boeing Company (The)","101.87","154573712781.5","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/ba",
"BNSO","Bonso Electronics International, Inc.","1.41","7398133.23","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bnso",
"BWA","BorgWarner Inc.","89.3","10319300824","n/a","1993","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/bwa",
"BZC","Breeze-Eastern Corporation","8.79","84173233.38","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/bzc",
"BWEN","Broadwind Energy, Inc.","4.99","71871753.43","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/bwen",
"BRKR","Bruker Corporation","16.96","2833517426.88","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/brkr",
"CSTE","CaesarStone Sdot-Yam Ltd.","29.23","1011168852.67","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cste",
"CAMT","Camtek Ltd.","2.31","69061915.23","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/camt",
"CRR","Carbo Ceramics, Inc.","72.99","1688773425.48","n/a","1987","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/crr",
"CSCD","Cascade Microtech, Inc.","6.74","96343494.38","n/a","2004","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cscd",
"CAT","Caterpillar, Inc.","87.17","57312962742.82","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cat",
"CECE","CECO Environmental Corp.","13.39","238239379.04","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cece",
"CPAC","Cementos Pacasmayo S.A.A.","12.03","1400207356.92","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","11.29","12293295231.99","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx",
"CPHD","CEPHEID","34.58","2320540418.56","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cphd",
"GTLS","Chart Industries, Inc.","102.39","3104370805.98","n/a","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gtls",
"CAAS","China Automotive Systems, Inc.","7.06","197983714.14","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/caas",
"CCCL","China Ceramics Co., Ltd.","2.01","41065984.38","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cccl",
"CHOP","China Gerui Advanced Materials Group Limited","1.7299","103036129.0801","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/chop",
"CXDC","China XD Plastics Company Limited","4.1","195933965.2","n/a","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cxdc",
"ZX","China Zenix Auto International Limited","2.5","129025000","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/zx",
"CIR","CIRCOR International, Inc.","53.89","946327854.29","n/a","1983","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cir",
"CLC","CLARCOR Inc.","54.7","2729395438","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/clc",
"CDTI","Clean Diesel Technologies, Inc.","1.21","8836713.49","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cdti",
"CLIR","ClearSign Combustion Corporation","9.67","85030872.55","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clir",
"CNH","CNH Global N.V.","43.78","10609439434","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cnh",
"CRV","Coast Distribution System, Inc. (The)","3.3","16199416.2","n/a","n/a","Capital Goods","Automotive Aftermarket","http://www.nasdaq.com/symbol/crv",
"CGNX","Cognex Corporation","51.83","2252113635.56","n/a","1989","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cgnx",
"COGO","Cogo Group, Inc.","2.05","64996623.5","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cogo",
