"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"GWRU","Genesee & Wyoming, Inc.","125.8032","0","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gwru",
"GSL","Global Ship Lease, Inc.","3.97","218031963.3","n/a","2004","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gsl",
"GLBS","Globus Maritime Limited","2.02","20629542.9","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/glbs",
"GOL","Gol Linhas Aereas Inteligentes S.A.","3.3","920242375.8","n/a","2004","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/gol",
"OMAB","Grupo Aeroportuario del Centro Norte S.A.B. de C.V.","25.64","240001963.64","9360451","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/omab",
"PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.","51.16","2870076000","n/a","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/pac",
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.","114.59","3437700000","n/a","1987","Transportation","Aerospace","http://www.nasdaq.com/symbol/asr",
"GSH","Guangshen Railway Company Limited","21.16","2997752858.4","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gsh",
"HA","Hawaiian Holdings, Inc.","6.43","333849760.21","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ha",
"HTLD","Heartland Express, Inc.","14.53","1231702564.07","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/htld",
"HUBG","Hub Group, Inc.","36.74","1383250455.62","n/a","1996","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/hubg",
"ISH","International Shipholding Corporation","24.46","176746614.7","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ish",
"JBHT","J.B. Hunt Transport Services, Inc.","75.73","8904576493.3","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/jbht",
"JBLU","JetBlue Airways Corporation","6.46","1822560723.78","n/a","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu",
"KSU","Kansas City Southern","113.81","12539809209.03","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","26.27","0","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu^",
"KNX","Knight Transportation, Inc.","17.28","1381073569.92","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/knx",
"LSTR","Landstar System, Inc.","53","2467743335","n/a","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LFL","LATAM Airlines Group S.A.","14.8","7156625706.8","n/a","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/lfl",
"MRTN","Marten Transport, Ltd.","17.45","579692978.6","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
"NNA","Navios Maritime Acquisition Corporation","3.68","278812270.72","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nna",
"NM","Navios Maritime Holdings Inc.","5.49","567104927.49","n/a","1986","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nm",
"NMM","Navios Maritime Partners LP","14.94","995250465.18","n/a","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nmm",
"NEWL","NewLead Holdings Ltd.","0.165","51069267.645","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/newl",
"NSC","Norfolk Souther Corporation","75.2","23694646100.8","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"ODFL","Old Dominion Freight Line, Inc.","44.18","3806766033.06","n/a","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"PTSI","P.A.M. Transportation Services, Inc.","10.8","93589311.6","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PACR","Pacer International, Inc.","6.4","226024793.6","n/a","1986","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/pacr",
"PRGN","Paragon Shipping Inc.","4.05","44555682.15","n/a","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/prgn",
"PATR","Patriot Transportation Holding, Inc.","35.01","334160647.2","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/patr",
"PHII","PHI, Inc.","35.7499","553180939.6364","n/a","1996","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","36.27","555352022.16","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phiik",
"PWX","Providence and Worcester Railroad Company","15.9","77005894.2","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/pwx",
"QLTY","Quality Distribution, Inc.","10.6","285347071","n/a","2003","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/qlty",
"RLGT","Radiant Logistics, Inc.","1.9","63361515.4","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rlgt",
"RJET","Republic Airways Holdings, Inc.","11.63","571852589.36","n/a","2004","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/rjet",
"RRTS","Roadrunner Transportation Systems, Inc","29.78","1055746176.26","n/a","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"RYAAY","Ryanair Holdings plc","52.54","6217328728.46","118335149","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"SB","Safe Bulkers, Inc","5.1","391050190.8","n/a","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb",
"SAIA","Saia, Inc.","33.26","807549008.36","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"STNG","Scorpio Tankers Inc.","10.18","1257350592.28","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"CKH","SEACOR Holdings, Inc.","86.39","1737231369.08","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SHIP","Seanergy Maritime Holdings Corp","1.4","16742994.8","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SSW","Seaspan Corporation","21.47","1363723838.15","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SFL","Ship Finance International Limited","15.35","1308741000","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SINO","Sino-Global Shipping America, Ltd.","1.53","4442876.73","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SKYW","SkyWest, Inc.","14.81","768302783.38","n/a","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"LUV","Southwest Airlines Company","13.46","9722117458.48","n/a","1971","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
"SAVE","Spirit Airlines, Inc.","33.45","2429734510.35","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SBLK","Star Bulk Carriers Corp.","5.5","29704455","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk",
"GASS","StealthGas, Inc.","10.25","329305122.25","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass",
"STB","Student Transportation Inc","6.19","501393367.36","n/a","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"SWFT","Swift Transportation Company","17.06","2385966561.6","n/a","1990","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/swft",
"TK","Teekay Corporation","40.78","2863061931.56","n/a","1995","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tk",
"TOPS","TOP Ships Inc.","1.5499","26576962.9466","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops",
"TNP","Tsakos Energy Navigation Ltd","4.67","263589916.79","n/a","2002","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tnp",
"ULTR","Ultrapetrol (Bahamas) Limited","2.6","354890621.8","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr",
"UNP","Union Pacific Corporation","160.75","75034667183.75","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/unp",
"UAL","United Continental Holdings, Inc.","31.44","10498995534.48","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ual",
"UPS","United Parcel Service, Inc.","86.12","81326676803.64","n/a","1999","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ups",
"UACL","Universal Truckload Services, Inc.","24.76","744134861.12","n/a","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl",
"LCC","US Airways Group, Inc. New","17.56","3170933437","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/lcc",
"USAK","USA Truck, Inc.","6.57","69047040.51","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"UTIW","UTi Worldwide Inc.","16.26","1699510419.36","n/a","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw",
"VTNC","Vitran Corporation, Inc.","6.6","108452790.6","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtnc",
"WERN","Werner Enterprises, Inc.","24.89","1823743166.36","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"YRCW","YRC Worldwide, Inc.","33.95","319023397","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/yrcw",
