"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"HPQ","Hewlett-Packard Company","26.19","50508768708.72","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/hpq",
"HIMX","Himax Technologies, Inc.","5.64","419167371.84","74320456","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/himx",
"HITT","Hittite Microwave Corporation","61.28","1931854512.48","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/hitt",
"AWAY","HomeAway, Inc.","31.13","2644100203.58","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/away",
"HSON","Hudson Global, Inc.","2.5","81562742.5","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/hson",
"INVE","Identive Group, Inc.","0.815","50772983.285","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/inve",
"IEC","IEC Electronics Corp.","3.4","33970389.4","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/iec",
"IGTE","iGATE Corporation","17.4","1006833721.8","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/igte",
"IGOI","iGo, Inc","3.42","9953680.86","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/igoi",
"IHS","IHS Inc.","110.81","7289052213.73","n/a","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ihs",
"ITW","Illinois Tool Works Inc.","71.87","32372587009.15","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itw",
"IMN","Imation Corporation","4.68","194279286.24","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/imn",
"IMMR","Immersion Corporation","13.85","386382438.65","n/a","1999","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/immr",
"IMPV","Imperva, Inc.","47.75","1170795476.75","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/impv",
"BLOX","Infoblox Inc.","30.9","1547356279.5","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/blox",
"INFA","Informatica Corporation","38.63","4175053140","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/infa",
"INFY","Infosys Limited","46.17","26381656472.22","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/infy",
"IM","Ingram Micro Inc.","20.18","3075225457.7","n/a","1996","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/im",
"INOD","Innodata Inc.","3.07","76641656.63","n/a","1993","Technology","EDP Services","http://www.nasdaq.com/symbol/inod",
"ISSC","Innovative Solutions and Support, Inc.","7.49","125754530.93","n/a","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/issc",
"IPHI","Inphi Corporation","10.89","317939724.63","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/iphi",
"NSP","Insperity, Inc.","32.67","834282453.51","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/nsp",
"IDTI","Integrated Device Technology, Inc.","8.58","1265872290.54","n/a","1984","Technology","Semiconductors","http://www.nasdaq.com/symbol/idti",
"ISSI","Integrated Silicon Solution, Inc.","11.53","324197277.01","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/issi",
"INTC","Intel Corporation","23.9","118806900000","n/a","1971","Technology","Semiconductors","http://www.nasdaq.com/symbol/intc",
"IDN","Intellicheck Mobilisa, Inc.","0.3","8317280.1","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/idn",
"ININ","Interactive Intelligence Group, Inc.","56.21","1118443196.64","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inin",
"IN","Intermec, Inc.","9.9","598750911","n/a","1999","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/in",
"IMI","Intermolecular, Inc.","7.15","319493138.25","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/imi",
"INAP","Internap Network Services Corporation","8.82","472654803.6","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inap",
"IBM","International Business Machines Corporation","192.07","212966139639.72","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/ibm",
"IRF","International Rectifier Corporation","23.47","1629956201.12","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/irf",
"IIJI","Internet Initiative Japan, Inc.","17.88","44134992","2468400","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/iiji",
"INPH","Interphase Corporation","2.79","19535987.34","n/a","1984","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/inph",
"IPG","Interpublic Group of Companies, Inc. (The)","15.71","6730130899.03","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/ipg",
"INTX","Intersections, Inc.","9.05","162926100.2","n/a","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"ISIL","Intersil Corporation","8.35","1061985080.7","n/a","1972","Technology","Semiconductors","http://www.nasdaq.com/symbol/isil",
"INXN","InterXion Holding N.V.","27.32","1862577909.32","n/a","2011","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/inxn",
"IVAC","Intevac, Inc.","6.36","151233034.44","n/a","1985","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ivac",
"IL","IntraLinks Holdings, Inc.","9.9","560004370.2","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/il",
"INTU","Intuit Inc.","64.72","19217002762.48","n/a","1993","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/intu",
"INVN","InvenSense, Inc.","16.01","1363247337.4","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/invn",
"IPAS","iPass Inc.","2.02","127910225.88","n/a","2003","Technology","EDP Services","http://www.nasdaq.com/symbol/ipas",
"IPGP","IPG Photonics Corporation","58.52","3011073391.48","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/ipgp",
"ISS","iSoftStone Holdings Limited","5.2","296605836.8","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/iss",
"IXYS","IXYS Corporation","11.92","368622841.2","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ixys",
"JCOM","j2 Global, Inc.","43.79","2011290683.35","n/a","1999","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","7.78","207127749.12","26623104","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/jaso",
"JBL","Jabil Circuit, Inc.","21.95","4448329666.6","n/a","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/jbl",
"JKHY","Jack Henry & Associates, Inc.","49.66","4276336867.66","n/a","1985","Technology","EDP Services","http://www.nasdaq.com/symbol/jkhy",
"JDSU","JDS Uniphase Corporation","15.14","3581552843.5","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/jdsu",
"DATE","Jiayuan.com International Ltd.","5.52","62236266.72","11274686","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/date",
"JKS","JinkoSolar Holding Company Limited","10.2","226334878.8","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/jks",
"JIVE","Jive Software, Inc.","17.22","1147527885","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/jive",
"JBT","John Bean Technologies Corporation","23.43","677783016.57","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/jbt",
"JNPR","Juniper Networks, Inc.","20.35","10302260902.45","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/jnpr",
"KAI","Kadant Inc","34.22","383457924.74","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kai",
"KELYA","Kelly Services, Inc.","17.95","667370230","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","19.13","66047951.05","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb",
"KTEC","Key Technology, Inc.","14.91","92000708.73","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","11.59","121565841.04","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","15.8","545595614.4","n/a","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KBALB","Kimball International, Inc.","10.9","415071324.2","n/a","1976","Technology","Electrical Products","http://www.nasdaq.com/symbol/kbalb",
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","2.444","1745932.5","714375","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone",
"KNM","Konami Corporation","21.43","2970585025.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/knm",
"KONG","KongZhong Corporation","6.65","171686667.6","25817544","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/kong",
"KOPN","Kopin Corporation","3.75","248685787.5","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn",
"KFY","Korn/Ferry International","19.64","958691503.32","n/a","1999","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/kfy",
"KLIC","Kulicke and Soffa Industries, Inc.","11.26","846959668.18","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","14.22","220564628.28","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"KYO","Kyocera Corporation","110.38","20248087331.6","n/a","1976","Technology","Semiconductors","http://www.nasdaq.com/symbol/kyo",
"LLL","L-3 Communications Holdings, Inc.","90.22","8119424775.02","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lll",
"LRCX","Lam Research Corporation","50.43","8205826630.95","n/a","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","45.02","4244627007.82","n/a","1996","Technology","Advertising","http://www.nasdaq.com/symbol/lamr",
"LTRX","Lantronix, Inc.","1.59","23181824.76","n/a","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx",
"LSCC","Lattice Semiconductor Corporation","5.22","603632359.26","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc",
"LDK","LDK Solar Co., Ltd.","1.44","228709867.68","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/ldk",
"LXK","Lexmark International, Inc.","33.4","2104664994.8","n/a","1995","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/lxk",
"LOCK","LifeLock, Inc.","11.3","982382789","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/lock",
"LPTH","LightPath Technologies, Inc.","1.64","21247393.92","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LECO","Lincoln Electric Holdings, Inc.","62.8","5216942826.4","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","39.9","9306854869.2","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LNKD","LinkedIn Corporation","199.96","22068387039.68","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/lnkd",
"LTON","Linktone Ltd.","2.5","59717050","23886820","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/lton",
"LIVE","LiveDeal, Inc.","2.67","9352003.41","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","9.93","546928541.79","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LOGI","Logitech International S.A.","6.7","1067427464.4","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","28.12","683694860.76","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOOK","LookSmart, Ltd.","0.6401","11077460.5028","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LORL","Loral Space and Communications, Inc.","62.74","1930385135.62","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LSI","LSI Corporation","7.54","4143675719.56","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lsi",
"LXFT","Luxoft Holding, Inc.","21.35","696845105.25","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/lxft",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","14.8","682172359.6","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MGIC","Magic Software Enterprises Ltd.","5.8","212435022.4","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"MX","MagnaChip Semiconductor Corporation","19.08","675597118.32","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mx",
"MNGA","MagneGas Corporation","0.84","16896615.96","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga",
"COOL","Majesco Entertainment Company","0.629","26321596.944","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MAMS","MAM Software Group, Inc.","4.75","67062832.25","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams",
"MANH","Manhattan Associates, Inc.","83.03","1615967887.74","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"MNTX","Manitex International, Inc.","10.46","128614894.34","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MAN","ManpowerGroup","59.93","4622443929.74","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/man",
"MRIN","Marin Software Incorporated","12.01","391385218.78","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mrin",
"MKTO","Marketo, Inc.","21.38","765065105.62","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mkto",
"MRVL","Marvell Technology Group Ltd.","12.01","5910121000","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl",
"MTSN","Mattson Technology, Inc.","2.52","148305200.4","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsn",
"MXIM","Maxim Integrated Products, Inc.","28.37","8257723250.38","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim",
"MXL","MaxLinear, Inc","7.01","232047207.12","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxl",
"MGRC","McGrath RentCorp","34.7","874142655.7","n/a","1984","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","19.93","625919507.28","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/mdca",
"MDAS","MedAssets, Inc.","18.93","1153253478.93","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdas",
"MDSO","Medidata Solutions, Inc.","80.87","2150285424.96","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso",
"MLNX","Mellanox Technologies, Ltd.","51.66","2229654537.18","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mlnx",
"MEMS","MEMSIC, Inc.","4.13","100344561.52","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mems",
"MENT","Mentor Graphics Corporation","20.64","2329487407.68","n/a","1984","Technology","EDP Services","http://www.nasdaq.com/symbol/ment",
"MRGE","Merge Healthcare Incorporated.","4.06","379472422.84","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/mrge",
"MERU","Meru Networks, Inc.","4.38","96806760","n/a","2010","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/meru",
"MCRL","Micrel, Incorporated","10.53","614901003.21","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/mcrl",
"MCHP","Microchip Technology Incorporated","39.44","7775239344.08","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/mchp",
"MU","Micron Technology, Inc.","12.69","13178249171.28","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mu",
"MCRS","MICROS Systems, Inc.","46.12","3627745331.84","n/a","1981","Technology","EDP Services","http://www.nasdaq.com/symbol/mcrs",
"MSCC","Microsemi Corporation","24.39","2266169289.3","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mscc",
"MSFT","Microsoft Corporation","35.67","297883972065.3","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","97.71","1104218462.67","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr",
"MM","Millennial Media, Inc.","9.33","742081441.56","n/a","1991","Technology","Advertising","http://www.nasdaq.com/symbol/mm",
"MNDO","MIND C.T.I. Ltd.","1.79","33618738.22","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MSPD","Mindspeed Technologies, Inc.","3.2","138397187.2","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mspd",
"MIND","Mitcham Industries, Inc.","17.93","229183680.55","n/a","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MITK","Mitek Systems, Inc.","5.61","151737574.56","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","3.81","204607473.69","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MODN","Model N, Inc.","24.09","549560472.45","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/modn",
"MPWR","Monolithic Power Systems, Inc.","25.13","924177864.4","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","27.58","1054242604.1","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/type",
"MWW","Monster Worldwide, Inc.","5.52","643286321.04","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/mww",
"MOG/A","Moog Inc.","56.99","0","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mog/a",
"MOSY","MoSys, Inc.","4.12","166952477.52","n/a","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MSI","Motorola Solutions, Inc.","59.54","16174505054.76","n/a","1972","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/msi",
"MFLX","Multi-Fineline Electronix, Inc.","15.75","375584832","n/a","2004","Technology","Electrical Products","http://www.nasdaq.com/symbol/mflx",
"NATI","National Instruments Corporation","29.33","3623741356.41","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nati",
"NAVR","Navarre Corporation","2.71","152416259.02","n/a","1993","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/navr",
"NCIT","NCI, Inc.","4.57","59102050.55","n/a","2005","Technology","EDP Services","http://www.nasdaq.com/symbol/ncit",
"NPTN","NeoPhotonics Corporation","9.01","275808867.17","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nptn",
"NETE","Net Element International, Inc.","6.37","179229116.43","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/nete",
"NTAP","NetApp, Inc.","39.3","14191653418.2","n/a","1995","Technology","Electronic Components","http://www.nasdaq.com/symbol/ntap",
"NLST","Netlist, Inc.","1.04","31625935.12","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/nlst",
"NTCT","NetScout Systems, Inc.","25.73","1064855347.5","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","10.66","95188715.18","n/a","1994","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntwk",
"N","Netsuite Inc","98.19","7244622177.3","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/n",
"NICE","NICE-Systems Limited","38.6","1479769870.2","38336007","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/nice",
"NINE","Ninetowns Internet Technology Group Company Limited","1.74","53902248.96","30978304","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nine",
"NED","Noah Education Holdings Ltd.","1.36","51179223.52","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ned",
"NOK","Nokia Corporation","4.15","15541726519.3","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/nok",
"NQ","NQ Mobile Inc.","9.58","462278359.08","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nq",
"DCM","NTT DOCOMO, Inc","15.97","66223758797","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dcm",
"NUAN","Nuance Communications, Inc.","19.04","6049977288.32","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NVEC","NVE Corporation","48.91","237821744.76","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","14.64","8460696242.4","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","32.53","8134061440","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"OIIM","O2Micro International Limited","3.23","107266659.16","33209492","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"OCLR","Oclaro, Inc.","1.14","105594109.68","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OCZ","OCZ Technology Group Inc","1.65","111624661.5","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/ocz",
"OMCL","Omnicell, Inc.","20.06","688690511.86","n/a","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"OMC","Omnicom Group Inc.","66.34","17154429390","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"OVTI","OmniVision Technologies, Inc.","17.19","939558866.67","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/ovti",
"ASGN","On Assignment, Inc.","30.08","1602547735.04","n/a","1992","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"ONNN","ON Semiconductor Corporation","8.22","3705258370.98","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/onnn",
"OTIV","On Track Innovations Ltd","1.46","46857695.52","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"OTEX","Open Text Corporation","70.75","4174993653.25","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"ORCL","Oracle Corporation","31.25","144712718750","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/orcl",
"ORB","Orbital Sciences Corporation","18.22","1093007669.68","n/a","1990","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/orb",
"OSIS","OSI Systems, Inc.","68.66","1368904836.38","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OVRL","Overland Storage, Inc.","1.15","34423575.6","n/a","1997","Technology","Electronic Components","http://www.nasdaq.com/symbol/ovrl",
"PFIN","P & F Industries, Inc.","8.05","29613043.95","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PACT          ","Pactera Technology International Ltd","6.75","532678133.25","78915279","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pact          ",
"PANW","Palo Alto Networks, Inc.","46.43","3302849819.45","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/panw",
"PCYG","Park City Group, Inc.","8.23","132677615.91","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pcyg",
"PKE","Park Electrochemical Corporation","26.55","553017915","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/pke",
"PRKR","ParkerVision, Inc.","4.76","421385040.44","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PCTI","PC-Tel, Inc.","9.86","182021368.1","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pcti",
"PDFS","PDF Solutions, Inc.","19.82","585060852.02","n/a","2001","Technology","EDP Services","http://www.nasdaq.com/symbol/pdfs",
"PRLS","Peerless Systems Corporation","3.77","11315485.35","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prls",
"PEGA","Pegasystems Inc.","33.44","1268584822.56","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/pega",
"PNR","Pentair, Ltd.","60.97","12456422501.25","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pnr",
"PSMI","Peregrine Semiconductor Corp.","10.6","339556266","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/psmi",
"PRFT","Perficient, Inc.","13.76","460905992","n/a","1987","Technology","EDP Services","http://www.nasdaq.com/symbol/prft",
"PTIX","Performance Technologies, Incorporated","1.23","13673168.31","n/a","1996","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ptix",
"PSEM","Pericom Semiconductor Corporation","7.73","177333930","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/psem",
"PERI","Perion Network Ltd","12.78","154184437.8","n/a","1995","Technology","EDP Services","http://www.nasdaq.com/symbol/peri",
"ANTP","PHAZAR CORP","1.26","2937988.62","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/antp",
"PLAB","Photronics, Inc.","8.64","526761593.28","n/a","1987","Technology","Semiconductors","http://www.nasdaq.com/symbol/plab",
"PXLW","Pixelworks, Inc.","3.26","60685437.9","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/pxlw",
"PLXS","Plexus Corp.","30.67","1045927784.78","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/plxs",
"PLXT","PLX Technology, Inc.","5.18","236042105.32","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/plxt",
"PMCS","PMC - Sierra, Inc.","6.7","1366999097.2","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/pmcs",
"PNTR","Pointer Telocation Ltd.","4.27","23722232.66","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pntr",
"POWI","Power Integrations, Inc.","44.48","1289116780.16","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/powi",
"PKT","Procera Networks, Inc.","14.98","307802284.02","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pkt",
"IPDN","Professional Diversity Network, Inc.","4.634","29274029.918","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ipdn",
"PRGS","Progress Software Corporation","25.16","1361424935.24","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prgs",
"PFPT","Proofpoint, Inc.","24.44","832730458.04","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pfpt",
