"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FTK","Flotek Industries, Inc.","19.71","1005700365.09","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ftk",
"FLR","Fluor Corporation","61.49","10015053145.24","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/flr",
"FMC","FMC Corporation","62.12","8456404793.76","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fmc",
"FSM","Fortuna Silver Mines Inc.","3.33","417266202.78","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","42.29","7026941923.6","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/fbhs",
"FWLT","Foster Wheeler AG.","21.91","2194113389.09","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/fwlt",
"FNV","Franco-Nevada Corporation","36.81","5406057140.58","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fnv",
"FCX","Freeport-McMoran Copper & Gold, Inc.","28.05","26640274768.8","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fcx",
"FRM","Furmanite Corporation","7.49","280058335.34","n/a","1993","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/frm",
"FF","FutureFuel Corp.","14.83","642649760.03","n/a","1986","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ff",
"GFA","Gafisa SA","2.38","513638510","n/a","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/gfa",
"GY","GenCorp Inc.","17.01","1030806000","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/gy",
"BGC","General Cable Corporation","30.9","1537558074.9","n/a","1997","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/bgc",
"GMO","General Moly, Inc","2.01","182795928.48","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gmo",
"GEVO","Gevo, Inc.","2.02","89041878.76","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"GLT","Glatfelter","27.16","1164854538.96","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/glt",
"GFI","Gold Fields Limited","5.22","3833775051.3","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gfi",
"GORO","Gold Resource Corporation","7.27","387341012.63","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/goro",
"GSV","Gold Standard Ventures Corporation","0.679","56913854.011","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/gsv",
"GG","Goldcorp Inc.","25.71","20878825955.61","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gg",
"AUMN","Golden Minerals Company","1.32","64769461.68","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aumn",
"GSS","Golden Star Resources, Ltd","0.5101","132169955.297","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gss",
"GV","Goldfield Corporation (The)","2.26","57520060.04","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/gv",
"GVA","Granite Construction Incorporated","30.8","1195508067.6","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gva",
"GLDD","Great Lakes Dredge & Dock Corporation","8.25","489968828.25","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gldd",
"GNI","Great Northern Iron Ore Properties","71.66","107490000","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gni",
"GPL","Great Panther Silver Limited","0.82","113237942.64","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gpl",
"GPRE","Green Plains Renewable Energy, Inc.","14.83","447837793.34","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gpre",
"GRH","GreenHunter Resources, Inc.","1.09","36465872.61","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/grh",
"SIM","Grupo Simec, S.A. de C.V.","12.24","2030653589.04","n/a","1993","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sim",
"GPRC","Guanwei Recycling Corp.","1.45","15091366.55","n/a","n/a","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/gprc",
"GURE","Gulf Resources, Inc.","1.17","44889941.07","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gure",
"FUL","H. B. Fuller Company","40.41","2029486537.44","n/a","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/ful",
"HWG","Hallwood Group Incorporated","9.7","14794110.2","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/hwg",
"HMY","Harmony Gold Mining Company Limited","3.49","1519049341.59","n/a","1972","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hmy",
"HL","Hecla Mining Company","2.89","824121717.36","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","53.5","0","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl^b",
"HCCI","Heritage-Crystal Clean, Inc.","14","255256638","n/a","2008","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/hcci",
"HXL","Hexcel Corporation","35.06","3514870004.7","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hxl",
"HCLP","Hi-Crush Partners LP","22.46","697073591.04","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hclp",
"HBM","HudBay Minerals Inc","6.57","1130226430.32","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hbm",
"HUN","Huntsman Corporation","17.5","4221472080","n/a","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hun",
"HYGS","Hydrogenics Corporation","14.96","133367397.68","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hygs",
"IAG","Iamgold Corporation","4.33","1630523436.32","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/iag",
"IGC","India Globalization Capital Inc.","1.5","9009259.5","n/a","1987","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/igc",
"IDSA","Industrial Services of America, Inc.","2.53","17885245.51","n/a","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/idsa",
"IOSP","Innospec Inc.","42.67","1002730492.2","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iosp",
"IFF","Internationa Flavors & Fragrances, Inc.","80.16","6532487457.12","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iff",
"IP","International Paper Company","48.13","21410526009.77","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ip",
"THM","International Tower Hill Mines Ltd","0.58","56879810.04","n/a","1984","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/thm",
"IPI","Intrepid Potash, Inc","19.38","1468218567.36","n/a","1984","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/ipi",
"JEC","Jacobs Engineering Group Inc.","57.76","7554874112.32","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/jec",
"KS","KapStone Paper and Packaging Corporation","43.27","2056285767.08","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ks",
"KBR","KBR, Inc.","32.86","4857032591.08","n/a","2006","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/kbr",
"KBX","Kimber Resources Inc","0.135","11407213.26","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/kbx",
