-0.03, -0.03, 0.04, 0.06, -0.11, -0.02, 0.03, 0.00, 0.03, 0.01, 0.01, 0.00, -0.05, 0.01, 0.03, -0.05, -0.02, 0.03, -0.04, 0.00, -0.01, 0.00, -0.02, -0.10, 0.00, 0.04, 0.00, -0.02, 0.04, -0.02, 0.00, 0.00, 0.04, 0.01, 0.03, -0.07, -0.02, 0.02, -0.02, 0.03, 0.04, 0.01, -0.02, 0.00, -0.04, -0.02, -0.01, 0.02, 0.00, 0.05, 0.01, -0.03, 0.02, -0.07, 0.06, 0.00, -0.04, -0.07, 0.05, 0.07, 0.02, -0.03, -0.05, -0.02, -0.06, -0.02, 0.02, 0.05, -0.02, -0.02, -0.06, -0.03, 0.00, -0.01, 0.00, 0.05, -0.02, -0.04, -0.03, -0.08, 0.00, -0.08, 0.19, 0.05, 0.00, 0.05, 0.02, -0.02, 0.02, 0.01, -0.07, 0.06, -0.02, -0.05, 0.00, -0.03, -0.02, -0.03, 0.06, -0.06, 1.538, -0.541, 0.00, 0.00, 0.00, 0.83, 2.64, 0.00, 114.5M, 0.9875, 1.3134, N/A, N/A, 0.59, N/A, N/A, N/A, 19.40, N/A, -63.6M, 20149, AMEX, Precious Metals, AXX
-0.07, 0.08, 0.06, 0.05, -0.04, -0.08, 0.03, -0.08, 0.15, 0.23, 0.00, -0.04, 0.01, -0.09, -0.05, -0.09, 0.01, 0.00, -0.11, 0.02, -0.04, -0.01, -0.06, -0.05, -0.01, 0.01, -0.01, -0.04, 0.01, -0.02, 0.09, -0.01, -0.02, 0.02, -0.01, -0.03, -0.07, 0.05, 0.03, -0.02, -0.08, 0.01, -0.03, -0.01, -0.02, 0.02, -0.02, -0.07, -0.02, 0.01, -0.05, -0.02, 0.03, -0.06, 0.04, 0.07, -0.08, 0.02, -0.01, -0.02, 0.00, 0.03, -0.09, -0.12, 0.02, -0.04, 0.06, -0.03, -0.03, -0.01, -0.06, -0.08, -0.06, -0.03, -0.02, -0.01, -0.02, -0.01, 0.00, 0.01, -0.02, -0.03, 0.01, 0.01, -0.07, 0.07, 0.02, 0.04, -0.04, 0.08, -0.04, -0.02, 0.01, -0.04, -0.05, 0.02, -0.02, 0.03, 0.01, -0.06, 2.432, -0.004, -0.27, -0.24, -0.09, 0.90, 4.73, 0.00, 75.1M, 1.2847, 2.7248, N/A, 1.03, 0.53, N/A, N/A, N/A, 1.60, 1.90, 21.1M, 152420, AMEX, Precious Metals, AXU
-0.02, 0.04, -0.01, 0.03, 0.00, 0.01, -0.00, -0.01, -0.00, -0.03, 0.01, 0.01, 0.02, -0.05, 0.01, -0.03, -0.01, 0.01, 0.01, -0.01, 0.03, 0.01, -0.02, -0.00, 0.02, -0.00, -0.02, -0.01, 0.01, -0.02, -0.00, -0.00, 0.00, -0.03, -0.01, -0.05, 0.02, 0.02, 0.04, -0.02, -0.00, -0.00, -0.00, 0.02, -0.01, 0.05, 0.02, -0.01, 0.05, 0.01, -0.04, 0.01, 0.01, -0.03, 0.01, -0.02, 0.01, -0.00, 0.00, 0.01, -0.03, 0.00, -0.06, -0.02, -0.03, 0.01, 0.03, 0.01, -0.01, 0.00, -0.03, -0.02, -0.01, -0.00, 0.01, 0.01, 0.00, 0.00, 0.00, 0.01, -0.03, -0.02, -0.00, -0.00, -0.00, -0.01, -0.00, 0.02, 0.03, 0.04, 0.02, -0.01, -0.01, -0.01, 0.02, 0.01, -0.04, -0.00, -0.02, -0.03, 23.038, 1.033, 0.86, 2.24, 0.26, 25.35, 37.02, 0.72, 2.953B, 27.2597, 29.5974, 27.10, 0.62, 1.21, 2.65, 12.50, 32.55, 5.00, 33.42, 434.9M, 1123169, NYSE, Steel/Iron Ore, ATI
-0.05, 0.11, -0.02, 0.01, -0.05, -0.04, 0.00, -0.05, -0.03, 0.17, 0.01, -0.11, -0.03, -0.04, 0.04, -0.11, -0.03, -0.04, 0.01, -0.02, 0.03, 0.00, -0.04, 0.01, -0.07, 0.01, -0.02, 0.09, 0.02, -0.05, 0.08, 0.05, -0.03, -0.00, -0.01, -0.02, -0.01, 0.10, -0.08, -0.03, -0.12, -0.03, -0.04, -0.00, -0.02, 0.05, -0.05, -0.02, 0.00, 0.00, -0.07, -0.10, 0.04, -0.02, 0.01, 0.08, -0.02, -0.01, 0.03, 0.02, -0.09, -0.04, -0.10, -0.04, -0.03, -0.08, 0.30, -0.05, -0.09, 0.02, -0.07, -0.11, -0.01, -0.03, 0.01, -0.01, -0.00, -0.06, 0.01, -0.02, 0.01, 0.00, 0.01, 0.01, -0.04, 0.02, 0.01, 0.01, -0.01, 0.06, -0.02, -0.02, -0.03, -0.06, -0.04, 0.04, 0.01, -0.06, 0.03, -0.06, 7.039, 0.49, 0.62, 1.24, 0.20, 5.34, 41.02, 0.00, 513.3M, 6.9056, 15.3231, 12.27, 2.41, 0.85, N/A, 4.85, 9.69, 1.40, 16.44, 98.5M, 3054734, AMEX, Precious Metals, ANV
-0.01, 0.07, 0.01, 0.02, -0.04, -0.03, -0.03, -0.03, 0.08, 0.12, 0.07, -0.02, -0.01, -0.09, -0.01, -0.11, -0.04, -0.01, -0.05, -0.01, 0.02, -0.03, -0.03, 0.02, 0.00, 0.02, -0.01, -0.05, 0.00, -0.02, 0.15, 0.03, -0.02, -0.03, 0.04, -0.01, -0.01, 0.09, -0.05, 0.03, -0.04, -0.04, 0.01, 0.01, 0.01, 0.03, -0.02, -0.02, 0.02, -0.03, -0.02, -0.01, -0.01, -0.02, 0.08, 0.03, -0.06, 0.03, 0.02, 0.05, -0.09, 0.02, -0.13, -0.05, -0.02, -0.02, 0.04, -0.03, 0.04, 0.07, -0.08, -0.04, -0.07, 0.02, -0.04, -0.00, -0.01, -0.03, 0.07, -0.02, 0.05, -0.00, -0.02, -0.01, -0.03, 0.05, -0.00, 0.04, 0.03, 0.08, 0.00, -0.06, -0.07, 0.02, -0.04, -0.02, 0.04, -0.02, 0.01, -0.07, 0.785, -0.191, 0.00, 0.00, 0.00, 1.10, 3.30, 0.00, 87.6M, 1.5406, 2.0555, N/A, 687.79, 1.87, N/A, N/A, N/A, 2.50, N/A, -4.7M, 73888, AMEX, Precious Metals, AAU
-0.01, 0.01, -0.02, 0.00, 0.02, 0.00, -0.05, 0.02, 0.05, 0.01, 0.01, 0.00, -0.01, -0.03, 0.02, -0.06, 0.06, -0.04, 0.00, -0.04, 0.01, -0.07, 0.10, 0.05, -0.03, 0.00, -0.07, -0.00, -0.02, -0.05, -0.04, 0.11, 0.03, -0.02, -0.03, 0.09, -0.04, 0.08, -0.09, 0.05, 0.11, 0.00, 0.00, 0.01, -0.01, -0.01, 0.00, -0.01, -0.03, -0.05, 0.04, -0.04, 0.06, -0.01, 0.02, 0.00, 0.01, 0.00, -0.05, -0.04, 0.07, 0.00, -0.02, -0.02, -0.01, 0.01, 0.01, 0.01, -0.06, -0.09, -0.03, 0.01, -0.03, -0.01, 0.11, 0.09, 0.07, -0.00, 0.00, -0.00, 0.03, 0.03, -0.02, 0.02, -0.00, 0.00, -0.03, -0.04, 0.04, -0.00, 0.02, -0.01, 0.04, 0.00, -0.02, 0.01, 0.00, 0.00, -0.06, 0.00, 2.88, -1.427, 0.00, 0.00, 0.00, 2.02, 5.04, 0.00, 26.4M, 2.3297, 2.2531, N/A, 8.48, 0.80, N/A, N/A, N/A, 4.90, 2.75, -16.1M, 500, NCM, Major Chemicals, ALTI
-0.02, 0.09, -0.01, 0.03, -0.01, 0.02, -0.01, -0.04, 0.00, 0.01, 0.02, 0.00, 0.04, -0.04, 0.01, -0.06, -0.04, 0.00, 0.01, -0.09, 0.03, -0.01, -0.02, -0.01, 0.01, 0.00, -0.02, -0.03, -0.00, -0.02, 0.03, -0.02, 0.00, -0.02, -0.01, -0.02, 0.01, 0.02, 0.01, 0.00, -0.01, -0.01, -0.05, 0.07, -0.00, 0.01, 0.06, -0.01, 0.02, -0.01, -0.02, 0.02, 0.02, -0.04, 0.03, 0.02, -0.01, 0.01, 0.02, 0.00, -0.04, 0.03, -0.05, -0.04, 0.01, 0.01, 0.05, 0.01, -0.03, -0.00, -0.02, 0.01, -0.02, -0.01, -0.03, 0.00, -0.02, 0.01, -0.00, 0.03, -0.01, 0.00, -0.02, 0.01, -0.01, -0.02, -0.02, 0.01, 0.01, 0.01, 0.01, 0.00, -0.04, 0.00, 0.01, -0.01, -0.04, 0.02, -0.01, -0.03, 12.25, -2.375, -0.96, 0.07, 0.00, 7.25, 13.29, 0.00, 4.558B, 8.5388, 10.1804, N/A, 0.19, 0.68, N/A, 119.29, N/A, 21.30, 8.86, 266.5M, 103292, NYSE, Aluminum, ACH
-0.01, 0.03, 0.01, 0.03, 0.01, 0.01, 0.00, 0.01, 0.02, 0.00, 0.02, -0.01, 0.01, -0.01, 0.00, -0.03, -0.02, 0.01, 0.04, -0.02, 0.02, -0.01, -0.01, 0.00, 0.00, 0.01, -0.02, -0.03, 0.03, -0.01, 0.01, -0.01, 0.03, 0.01, -0.01, -0.02, 0.00, 0.01, 0.03, 0.01, -0.01, -0.00, -0.01, 0.01, -0.02, 0.01, 0.01, -0.00, 0.03, 0.01, -0.03, 0.01, -0.01, 0.02, 0.01, 0.00, 0.01, 0.00, 0.04, -0.01, -0.02, 0.02, -0.03, -0.02, -0.01, 0.01, -0.00, 0.01, 0.00, 0.02, -0.00, -0.02, -0.02, -0.01, 0.02, -0.00, 0.01, -0.00, -0.02, 0.00, 0.00, -0.02, 0.01, 0.01, -0.01, 0.00, -0.01, 0.01, 0.02, 0.01, 0.01, 0.00, -0.00, -0.01, 0.01, 0.01, -0.03, -0.01, -0.00, -0.02, 14.16, 1.918, 2.12, 2.40, 0.63, 27.59, 36.28, 0.80, 1.146B, 32.2474, 31.0495, 18.62, 1.17, 2.52, 1.35, 14.88, 16.85, 20.80, 33.50, 142.1M, 75451, NYSE, Mining & Quarrying of Nonmetallic Minerals (No Fuels), ACO
-0.02, 0.00, 0.00, 0.03, -0.01, -0.01, 0.02, -0.01, 0.03, 0.02, 0.01, -0.01, -0.02, 0.00, -0.03, -0.01, -0.03, 0.05, 0.05, -0.00, 0.01, -0.00, -0.01, 0.03, -0.00, 0.00, 0.00, 0.00, 0.04, -0.02, 0.03, -0.01, 0.00, 0.01, -0.00, -0.02, 0.02, 0.01, -0.00, 0.04, 0.00, 0.00, 0.05, -0.01, 0.01, -0.02, 0.07, -0.01, 0.01, 0.01, -0.04, -0.05, 0.02, 0.01, 0.03, 0.02, -0.02, -0.01, -0.00, 0.02, -0.02, 0.03, -0.03, 0.00, 0.01, 0.03, 0.01, -0.01, -0.00, -0.02, 0.00, 0.01, -0.03, -0.01, -0.00, 0.03, 0.05, 0.03, 0.02, -0.06, -0.06, -0.01, -0.01, -0.01, -0.02, -0.01, 0.00, -0.01, -0.01, 0.08, -0.02, -0.05, -0.03, 0.02, -0.00, -0.01, -0.02, 0.02, -0.03, -0.04, 5.757, 0.32, 0.40, 0.58, 0.18, 6.56, 12.76, 0.00, 420.3M, 8.9103, 8.4312, 29.59, 0.72, 1.64, 1.58, 16.33, 23.68, 4.80, 9.25, 44.3M, 78947, NYSE, Engineering & Construction, AMRC
0.00, 0.00, 0.00, 0.01, 0.02, 0.03, -0.00, -0.00, 0.00, -0.01, 0.02, 0.01, 0.00, 0.00, 0.00, 0.01, -0.01, 0.01, 0.02, 0.02, -0.00, 0.01, -0.03, -0.00, 0.05, -0.00, -0.05, -0.01, -0.01, 0.00, -0.00, -0.01, 0.01, -0.00, 0.01, -0.00, 0.00, 0.00, -0.01, -0.00, 0.00, 0.02, 0.04, 0.11, -0.01, 0.00, -0.01, -0.01, 0.03, 0.01, -0.03, 0.00, 0.00, -0.00, 0.01, 0.02, 0.06, 0.01, -0.01, 0.00, -0.07, 0.05, -0.04, 0.00, -0.02, 0.02, 0.01, 0.01, 0.01, 0.00, -0.04, 0.01, 0.03, 0.01, -0.01, -0.02, 0.00, 0.02, -0.04, 0.06, 0.05, 0.01, -0.02, 0.01, 0.02, -0.01, -0.02, 0.05, -0.04, 0.03, 0.06, 0.10, -0.03, -0.03, -0.04, -0.13, 0.02, 0.07, 0.02, 0.01, 9.562, 3.568, 2.36, 2.49, 0.78, 8.60, 30.40, 0.00, 236.8M, 27.8576, 23.0951, 8.42, 1.22, 3.14, N/A, 12.07, 12.73, 0.60, 10.00, 42.0M, 57031, NGM, Major Chemicals, APFC
-0.00, 0.03, 0.01, 0.04, -0.01, -0.00, 0.01, -0.02, 0.01, 0.02, 0.04, -0.04, -0.16, -0.02, -0.01, -0.02, -0.00, 0.01, -0.01, -0.04, 0.02, -0.02, -0.02, 0.01, 0.01, -0.01, -0.01, 0.02, -0.00, -0.01, 0.00, -0.02, 0.01, -0.01, 0.00, 0.00, 0.01, 0.00, 0.02, -0.01, -0.01, 0.01, -0.03, 0.03, -0.00, 0.00, 0.01, -0.01, 0.06, 0.02, -0.04, 0.02, -0.01, -0.01, -0.00, 0.01, -0.01, 0.02, -0.00, -0.01, -0.03, 0.03, -0.05, 0.07, -0.02, -0.00, 0.01, -0.00, -0.01, 0.02, -0.02, -0.03, -0.04, 0.00, -0.02, -0.00, -0.01, 0.00, -0.03, 0.03, -0.02, -0.03, -0.02, 0.02, 0.02, -0.01, 0.05, 0.01, 0.01, -0.02, 0.01, 0.09, -0.08, -0.04, 0.09, -0.01, -0.04, 0.01, -0.05, -0.03, 8.565, 1.56, 1.75, 2.16, 0.34, 21.83, 37.51, 0.19, 701.2M, 27.3944, 30.0886, 15.99, 1.76, 2.91, 0.52, 11.55, 14.25, 1.40, 32.06, 87.9M, 160573, NYSE, Agricultural Chemicals, AVD
-0.00, 0.01, 0.03, 0.04, 0.01, -0.03, 0.01, 0.01, 0.05, -0.00, 0.00, 0.02, 0.05, -0.03, -0.02, -0.05, -0.01, -0.01, 0.04, -0.01, 0.00, -0.01, -0.01, -0.03, 0.03, 0.00, -0.03, -0.00, 0.00, 0.00, 0.01, -0.03, 0.04, 0.01, 0.02, 0.03, -0.02, -0.01, 0.03, -0.02, -0.00, 0.00, -0.03, 0.02, -0.00, 0.00, 0.01, -0.00, 0.02, 0.04, -0.02, 0.01, 0.00, -0.02, 0.01, 0.02, 0.02, -0.01, 0.02, -0.00, -0.00, 0.02, -0.02, 0.00, 0.00, 0.02, -0.01, 0.03, -0.01, 0.04, -0.08, 0.01, -0.05, 0.03, -0.02, -0.01, -0.01, -0.01, -0.03, 0.04, 0.01, 0.01, -0.02, 0.02, 0.07, -0.03, -0.01, 0.00, -0.00, 0.02, 0.01, 0.00, -0.00, -0.01, 0.05, -0.01, -0.03, -0.00, -0.03, -0.04, 9.863, 0.66, 1.50, 2.03, 0.37, 16.27, 39.49, 0.00, 581.0M, 35.9215, 32.778, 59.06, 0.92, 3.95, 3.25, 19.20, 25.99, 2.60, 38.50, 28.1M, 70846, NasdaqNM, Forest Products, AMWD
